CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Full_Name,UserName,Domain,Birth_Year,Current_Age,Parent,customer_priority
23860,Mr.,Eric,Long,1968-03-07,M,M,eric18@adventure-works.com,70000.0,2,Bachelors,Skilled Manual,Y,Mr. Eric Long,eric18,Adventure Works,1968,55.0,Yes,Standard
23861,Mr.,Keith,Anand,1968-06-16,M,M,keith26@adventure-works.com,70000.0,2,Bachelors,Skilled Manual,Y,Mr. Keith Anand,keith26,Adventure Works,1968,54.0,Yes,Standard
23862,Mrs.,Rebekah,Kapoor,1967-12-16,M,F,rebekah1@adventure-works.com,40000.0,5,High School,Skilled Manual,Y,Mrs. Rebekah Kapoor,rebekah1,Adventure Works,1967,55.0,Yes,Standard
23863,Mr.,Christian,Williams,1967-04-08,S,M,christian32@adventure-works.com,40000.0,0,Bachelors,Professional,N,Mr. Christian Williams,christian32,Adventure Works,1967,56.0,No,Standard
23864,Ms.,Chloe,Jackson,1967-06-16,S,F,chloe44@adventure-works.com,40000.0,0,Bachelors,Professional,N,Ms. Chloe Jackson,chloe44,Adventure Works,1967,55.0,No,Standard
23865,Mrs.,Lori,Sanz,1970-04-20,S,F,lori20@adventure-works.com,60000.0,1,Graduate Degree,Professional,Y,Mrs. Lori Sanz,lori20,Adventure Works,1970,53.0,Yes,Standard
23866,Mr.,Xavier,Flores,1970-05-06,M,M,xavier52@adventure-works.com,60000.0,1,Graduate Degree,Professional,Y,Mr. Xavier Flores,xavier52,Adventure Works,1970,53.0,Yes,Standard
23867,Mrs.,Sarah,Henderson,1970-09-23,S,F,sarah30@adventure-works.com,60000.0,1,Graduate Degree,Professional,Y,Mrs. Sarah Henderson,sarah30,Adventure Works,1970,52.0,Yes,Standard
23868,Mrs.,Abigail,Coleman,1970-07-08,S,F,abigail74@adventure-works.com,60000.0,1,Graduate Degree,Professional,N,Mrs. Abigail Coleman,abigail74,Adventure Works,1970,52.0,Yes,Standard
23869,Mr.,Wayne,Nara,1970-03-15,M,M,wayne19@adventure-works.com,60000.0,2,Graduate Degree,Professional,Y,Mr. Wayne Nara,wayne19,Adventure Works,1970,53.0,Yes,Standard
23870,Mr.,Elijah,Henderson,1970-06-15,M,M,elijah8@adventure-works.com,70000.0,3,Graduate Degree,Professional,N,Mr. Elijah Henderson,elijah8,Adventure Works,1970,52.0,Yes,Standard
23871,Mrs.,Bailey,Richardson,1970-06-01,S,F,bailey7@adventure-works.com,70000.0,3,Graduate Degree,Professional,N,Mrs. Bailey Richardson,bailey7,Adventure Works,1970,52.0,Yes,Standard
23872,Mr.,Matthew,Garcia,1970-03-22,M,M,matthew21@adventure-works.com,70000.0,4,Graduate Degree,Professional,Y,Mr. Matthew Garcia,matthew21,Adventure Works,1970,53.0,Yes,Standard
23873,Mrs.,Nicole,Miller,1970-10-17,M,F,nicole6@adventure-works.com,80000.0,2,Graduate Degree,Professional,Y,Mrs. Nicole Miller,nicole6,Adventure Works,1970,52.0,Yes,Standard
23874,Mrs.,Abigail,Cook,1967-04-14,S,F,abigail7@adventure-works.com,50000.0,2,Bachelors,Skilled Manual,Y,Mrs. Abigail Cook,abigail7,Adventure Works,1967,56.0,Yes,Standard
23875,Mr.,Sean,Green,1966-05-20,M,M,sean48@adventure-works.com,60000.0,3,Bachelors,Skilled Manual,Y,Mr. Sean Green,sean48,Adventure Works,1966,56.0,Yes,Standard
23876,Mr.,David,Henderson,1966-06-14,M,M,david37@adventure-works.com,80000.0,3,Bachelors,Skilled Manual,Y,Mr. David Henderson,david37,Adventure Works,1966,56.0,Yes,Standard
23877,Ms.,Katherine,Morris,1966-05-21,M,F,katherine4@adventure-works.com,60000.0,0,Graduate Degree,Professional,N,Ms. Katherine Morris,katherine4,Adventure Works,1966,56.0,No,Standard
23878,Ms.,Chloe,Wood,1966-08-07,S,F,chloe68@adventure-works.com,60000.0,0,Graduate Degree,Professional,Y,Ms. Chloe Wood,chloe68,Adventure Works,1966,56.0,No,Standard
23879,Ms.,Amber,Gonzalez,1966-02-22,M,F,amber8@adventure-works.com,60000.0,0,Graduate Degree,Professional,N,Ms. Amber Gonzalez,amber8,Adventure Works,1966,57.0,No,Standard
23880,Mr.,Noah,Patterson,1966-01-25,S,M,noah7@adventure-works.com,60000.0,0,Graduate Degree,Professional,Y,Mr. Noah Patterson,noah7,Adventure Works,1966,57.0,No,Standard
23881,Mr.,Joshua,Martinez,1969-06-17,M,M,joshua19@adventure-works.com,80000.0,3,Graduate Degree,Professional,Y,Mr. Joshua Martinez,joshua19,Adventure Works,1969,53.0,Yes,Standard
23882,Mrs.,Alexia,Butler,1969-04-09,S,F,alexia12@adventure-works.com,80000.0,3,Graduate Degree,Professional,Y,Mrs. Alexia Butler,alexia12,Adventure Works,1969,54.0,Yes,Standard
23883,Mr.,Jackson,Russell,1969-11-22,M,M,jackson22@adventure-works.com,80000.0,3,Graduate Degree,Professional,N,Mr. Jackson Russell,jackson22,Adventure Works,1969,53.0,Yes,Standard
23884,Mr.,Ethan,Ross,1969-03-23,M,M,ethan0@adventure-works.com,80000.0,3,Graduate Degree,Professional,Y,Mr. Ethan Ross,ethan0,Adventure Works,1969,54.0,Yes,Standard
23885,Mrs.,Angela,Morris,1969-06-06,M,F,angela44@adventure-works.com,80000.0,3,Graduate Degree,Professional,Y,Mrs. Angela Morris,angela44,Adventure Works,1969,53.0,Yes,Standard
23886,Mr.,Sean,Stewart,1969-12-16,M,M,sean34@adventure-works.com,80000.0,3,Graduate Degree,Professional,Y,Mr. Sean Stewart,sean34,Adventure Works,1969,53.0,Yes,Standard
23887,Mr.,Mason,Carter,1965-09-01,S,M,mason31@adventure-works.com,40000.0,0,Bachelors,Professional,N,Mr. Mason Carter,mason31,Adventure Works,1965,57.0,No,Standard
23888,Mr.,Edward,Clark,1965-08-10,M,M,edward41@adventure-works.com,50000.0,3,Bachelors,Skilled Manual,Y,Mr. Edward Clark,edward41,Adventure Works,1965,57.0,Yes,Standard
23889,Mr.,Sean,Carter,1965-04-27,S,M,sean42@adventure-works.com,50000.0,3,Bachelors,Skilled Manual,N,Mr. Sean Carter,sean42,Adventure Works,1965,58.0,Yes,Standard
23890,Mrs.,Haley,Cox,1965-05-03,M,F,haley11@adventure-works.com,50000.0,3,Bachelors,Skilled Manual,Y,Mrs. Haley Cox,haley11,Adventure Works,1965,58.0,Yes,Standard
23891,Mr.,Jack,Jenkins,1965-10-04,M,M,jack7@adventure-works.com,50000.0,3,Bachelors,Skilled Manual,Y,Mr. Jack Jenkins,jack7,Adventure Works,1965,57.0,Yes,Standard
23892,Mrs.,Olivia,Bailey,1965-08-17,M,F,olivia32@adventure-works.com,50000.0,3,Bachelors,Skilled Manual,Y,Mrs. Olivia Bailey,olivia32,Adventure Works,1965,57.0,Yes,Standard
23893,Mr.,Zachary,Clark,1965-03-01,M,M,zachary50@adventure-works.com,50000.0,3,Bachelors,Skilled Manual,Y,Mr. Zachary Clark,zachary50,Adventure Works,1965,58.0,Yes,Standard
23894,Mr.,Bryan,Ramirez,1965-07-22,M,M,bryan9@adventure-works.com,50000.0,3,Bachelors,Skilled Manual,Y,Mr. Bryan Ramirez,bryan9,Adventure Works,1965,57.0,Yes,Standard
23895,Ms.,Nicole,Powell,1965-04-14,S,F,nicole57@adventure-works.com,60000.0,0,Graduate Degree,Professional,Y,Ms. Nicole Powell,nicole57,Adventure Works,1965,58.0,No,Standard
23896,Ms.,Megan,Peterson,1964-07-21,S,F,megan42@adventure-works.com,40000.0,0,Bachelors,Professional,N,Ms. Megan Peterson,megan42,Adventure Works,1964,58.0,No,Standard
23897,Mrs.,Katrina,Chapman,1967-03-12,S,F,katrina14@adventure-works.com,10000.0,3,Partial High School,Manual,Y,Mrs. Katrina Chapman,katrina14,Adventure Works,1967,56.0,Yes,Standard
23898,Mrs.,Shawna,Rai,1967-02-06,S,F,shawna17@adventure-works.com,10000.0,4,Partial High School,Manual,Y,Mrs. Shawna Rai,shawna17,Adventure Works,1967,56.0,Yes,Standard
23899,Mrs.,Lindsey,Nath,1967-07-27,S,F,lindsey18@adventure-works.com,10000.0,4,Partial High School,Manual,Y,Mrs. Lindsey Nath,lindsey18,Adventure Works,1967,55.0,Yes,Standard
23900,Mr.,Rafael,Yang,1967-04-11,S,M,rafael5@adventure-works.com,20000.0,1,Partial College,Manual,N,Mr. Rafael Yang,rafael5,Adventure Works,1967,56.0,Yes,Standard
23901,Mr.,Max,Gutierrez,1967-07-17,M,M,max11@adventure-works.com,30000.0,1,Bachelors,Clerical,Y,Mr. Max Gutierrez,max11,Adventure Works,1967,55.0,Yes,Standard
23902,Mrs.,Julie,Kumar,1967-07-27,M,F,julie12@adventure-works.com,30000.0,1,Bachelors,Clerical,Y,Mrs. Julie Kumar,julie12,Adventure Works,1967,55.0,Yes,Standard
23903,Mr.,Harold,Subram,1967-10-01,M,M,harold10@adventure-works.com,30000.0,1,Bachelors,Clerical,Y,Mr. Harold Subram,harold10,Adventure Works,1967,55.0,Yes,Standard
23904,Mrs.,Haley,Washington,1967-09-21,S,F,haley32@adventure-works.com,30000.0,1,Bachelors,Clerical,Y,Mrs. Haley Washington,haley32,Adventure Works,1967,55.0,Yes,Standard
23905,Mr.,Jose,Zhang,1967-06-02,S,M,jose18@adventure-works.com,30000.0,1,Bachelors,Clerical,N,Mr. Jose Zhang,jose18,Adventure Works,1967,55.0,Yes,Standard
23906,Mr.,Alan,Ma,1967-10-22,S,M,alan19@adventure-works.com,40000.0,0,Bachelors,Clerical,N,Mr. Alan Ma,alan19,Adventure Works,1967,55.0,No,Standard
23907,Mr.,Hector,Navarro,1967-07-09,S,M,hector8@adventure-works.com,40000.0,0,Bachelors,Clerical,N,Mr. Hector Navarro,hector8,Adventure Works,1967,55.0,No,Standard
23908,Mr.,Max,Sanz,1966-11-18,S,M,max18@adventure-works.com,30000.0,1,Bachelors,Clerical,N,Mr. Max Sanz,max18,Adventure Works,1966,56.0,Yes,Standard
23909,Mr.,Todd,Lin,1966-10-06,M,M,todd8@adventure-works.com,30000.0,1,Bachelors,Skilled Manual,Y,Mr. Todd Lin,todd8,Adventure Works,1966,56.0,Yes,Standard
23910,Mr.,Gabriel,Perry,1965-09-04,S,M,gabriel4@adventure-works.com,10000.0,4,Partial High School,Manual,Y,Mr. Gabriel Perry,gabriel4,Adventure Works,1965,57.0,Yes,Standard
23911,Mrs.,Priscilla,Sharma,1965-04-17,S,F,priscilla9@adventure-works.com,20000.0,2,High School,Manual,Y,Mrs. Priscilla Sharma,priscilla9,Adventure Works,1965,58.0,Yes,Standard
23912,Mr.,Arthur,Sanchez,1965-07-14,S,M,arthur21@adventure-works.com,20000.0,2,High School,Manual,Y,Mr. Arthur Sanchez,arthur21,Adventure Works,1965,57.0,Yes,Standard
23913,Mrs.,Riley,Cooper,1965-05-12,S,F,riley28@adventure-works.com,20000.0,2,High School,Manual,Y,Mrs. Riley Cooper,riley28,Adventure Works,1965,58.0,Yes,Standard
23914,Mrs.,Tonya,Sharma,1964-09-24,M,F,tonya9@adventure-works.com,20000.0,2,High School,Manual,Y,Mrs. Tonya Sharma,tonya9,Adventure Works,1964,58.0,Yes,Standard
23915,Mr.,Lawrence,Serrano,1964-02-20,M,M,lawrence15@adventure-works.com,20000.0,2,High School,Manual,Y,Mr. Lawrence Serrano,lawrence15,Adventure Works,1964,59.0,Yes,Standard
23916,Mr.,Ruben,Serrano,1963-06-08,M,M,ruben39@adventure-works.com,10000.0,4,Partial High School,Manual,Y,Mr. Ruben Serrano,ruben39,Adventure Works,1963,59.0,Yes,Standard
23917,Mrs.,Carrie,Carlson,1963-04-28,M,F,carrie16@adventure-works.com,20000.0,3,High School,Manual,Y,Mrs. Carrie Carlson,carrie16,Adventure Works,1963,60.0,Yes,Standard
23918,Mrs.,Kendra,Navarro,1963-03-08,S,F,kendra10@adventure-works.com,20000.0,3,High School,Manual,Y,Mrs. Kendra Navarro,kendra10,Adventure Works,1963,60.0,Yes,Standard
23919,Mrs.,Jordan,Parker,1932-07-16,M,F,jordan36@adventure-works.com,10000.0,4,High School,Manual,Y,Mrs. Jordan Parker,jordan36,Adventure Works,1932,90.0,Yes,Standard
23920,Mr.,Arthur,Ruiz,1966-07-27,S,M,arthur25@adventure-works.com,40000.0,0,Bachelors,Professional,N,Mr. Arthur Ruiz,arthur25,Adventure Works,1966,56.0,No,Standard
23921,Mr.,Charles,Lee,1966-02-06,S,M,charles26@adventure-works.com,40000.0,0,Bachelors,Professional,N,Mr. Charles Lee,charles26,Adventure Works,1966,57.0,No,Standard
23922,Mr.,Cody,Richardson,1966-07-18,M,M,cody10@adventure-works.com,40000.0,0,Bachelors,Professional,N,Mr. Cody Richardson,cody10,Adventure Works,1966,56.0,No,Standard
23923,Mr.,Alejandro,Sun,1966-11-12,S,M,alejandro16@adventure-works.com,40000.0,0,Bachelors,Professional,Y,Mr. Alejandro Sun,alejandro16,Adventure Works,1966,56.0,No,Standard
23924,Ms.,Amber,Wright,1966-12-13,S,F,amber20@adventure-works.com,40000.0,0,Bachelors,Professional,N,Ms. Amber Wright,amber20,Adventure Works,1966,56.0,No,Standard
23925,Mrs.,Marie,Torres,1965-06-24,M,F,marie35@adventure-works.com,40000.0,1,Bachelors,Skilled Manual,N,Mrs. Marie Torres,marie35,Adventure Works,1965,57.0,Yes,Standard
23926,Mrs.,Lydia,Weber,1965-04-08,M,F,lydia3@adventure-works.com,40000.0,1,Bachelors,Skilled Manual,Y,Mrs. Lydia Weber,lydia3,Adventure Works,1965,58.0,Yes,Standard
23927,Mr.,Seth,Collins,1964-05-12,S,M,seth47@adventure-works.com,30000.0,2,Partial College,Clerical,Y,Mr. Seth Collins,seth47,Adventure Works,1964,59.0,Yes,Standard
23928,Mrs.,Jaclyn,Ye,1964-04-07,M,F,jaclyn10@adventure-works.com,30000.0,2,Partial College,Clerical,Y,Mrs. Jaclyn Ye,jaclyn10,Adventure Works,1964,59.0,Yes,Standard
23929,Mrs.,Kristin,Xie,1964-05-09,M,F,kristin5@adventure-works.com,30000.0,2,Partial College,Clerical,Y,Mrs. Kristin Xie,kristin5,Adventure Works,1964,59.0,Yes,Standard
23930,Mrs.,Meagan,Arun,1964-10-13,M,F,meagan7@adventure-works.com,40000.0,1,Bachelors,Skilled Manual,Y,Mrs. Meagan Arun,meagan7,Adventure Works,1964,58.0,Yes,Standard
23931,Mr.,Reginald,Ruiz,1963-06-02,M,M,reginald10@adventure-works.com,30000.0,2,Partial College,Clerical,Y,Mr. Reginald Ruiz,reginald10,Adventure Works,1963,59.0,Yes,Standard
23932,Mrs.,Carrie,Jim�nez,1963-10-02,M,F,carrie5@adventure-works.com,30000.0,3,Partial College,Clerical,Y,Mrs. Carrie Jim�nez,carrie5,Adventure Works,1963,59.0,Yes,Standard
23933,Mrs.,Sabrina,Carlson,1963-08-04,S,F,sabrina12@adventure-works.com,30000.0,3,Partial College,Clerical,Y,Mrs. Sabrina Carlson,sabrina12,Adventure Works,1963,59.0,Yes,Standard
23934,Ms.,Bonnie,Andersen,1978-04-16,S,F,bonnie19@adventure-works.com,20000.0,0,High School,Manual,N,Ms. Bonnie Andersen,bonnie19,Adventure Works,1978,45.0,No,Standard
23935,Ms.,Alexis,Barnes,1976-04-23,S,F,alexis25@adventure-works.com,10000.0,0,Partial High School,Manual,N,Ms. Alexis Barnes,alexis25,Adventure Works,1976,47.0,No,Standard
23936,Mrs.,Monique,Vazquez,1979-02-16,M,F,monique11@adventure-works.com,20000.0,4,High School,Manual,Y,Mrs. Monique Vazquez,monique11,Adventure Works,1979,44.0,Yes,Standard
23937,Mr.,Eddie,Ruiz,1979-03-26,M,M,eddie3@adventure-works.com,20000.0,5,High School,Manual,Y,Mr. Eddie Ruiz,eddie3,Adventure Works,1979,44.0,Yes,Standard
23938,Mr.,Harold,Madan,1963-10-02,M,M,harold5@adventure-works.com,40000.0,1,Bachelors,Skilled Manual,Y,Mr. Harold Madan,harold5,Adventure Works,1963,59.0,Yes,Standard
23939,Mrs.,Jodi,Nara,1962-06-23,M,F,jodi17@adventure-works.com,40000.0,1,Bachelors,Skilled Manual,Y,Mrs. Jodi Nara,jodi17,Adventure Works,1962,60.0,Yes,Standard
23940,Mr.,Dominic,Perez,1962-07-14,M,M,dominic22@adventure-works.com,40000.0,1,Bachelors,Skilled Manual,Y,Mr. Dominic Perez,dominic22,Adventure Works,1962,60.0,Yes,Standard
23941,Mr.,Eduardo,Anderson,1978-11-20,M,M,eduardo8@adventure-works.com,30000.0,3,Partial College,Clerical,Y,Mr. Eduardo Anderson,eduardo8,Adventure Works,1978,44.0,Yes,Standard
23942,Mr.,Rafael,Goel,1978-11-13,M,M,rafael43@adventure-works.com,30000.0,4,Partial College,Clerical,Y,Mr. Rafael Goel,rafael43,Adventure Works,1978,44.0,Yes,Standard
23943,Mrs.,Cindy,Subram,1978-03-24,M,F,cindy13@adventure-works.com,30000.0,4,Partial College,Clerical,Y,Mrs. Cindy Subram,cindy13,Adventure Works,1978,45.0,Yes,Standard
23944,Mrs.,Jenny,Wu,1978-01-08,S,F,jenny9@adventure-works.com,30000.0,4,Partial College,Clerical,N,Mrs. Jenny Wu,jenny9,Adventure Works,1978,45.0,Yes,Standard
23945,Mr.,Nicolas,Black,1978-08-23,M,M,nicolas18@adventure-works.com,30000.0,5,Partial College,Clerical,Y,Mr. Nicolas Black,nicolas18,Adventure Works,1978,44.0,Yes,Standard
23946,Ms.,Kelli,Luo,1977-11-02,S,F,kelli29@adventure-works.com,30000.0,0,Partial College,Clerical,Y,Ms. Kelli Luo,kelli29,Adventure Works,1977,45.0,No,Standard
23947,Ms.,Autumn,Liang,1977-04-08,M,F,autumn16@adventure-works.com,30000.0,0,Partial College,Clerical,N,Ms. Autumn Liang,autumn16,Adventure Works,1977,46.0,No,Standard
23948,Ms.,Katelyn,Rivera,1976-02-27,S,F,katelyn16@adventure-works.com,20000.0,0,High School,Manual,Y,Ms. Katelyn Rivera,katelyn16,Adventure Works,1976,47.0,No,Standard
23949,Mr.,Kelvin,Deng,1976-04-07,S,M,kelvin43@adventure-works.com,20000.0,0,High School,Manual,N,Mr. Kelvin Deng,kelvin43,Adventure Works,1976,47.0,No,Standard
23950,Mr.,Roger,Zhou,1975-05-12,M,M,roger13@adventure-works.com,10000.0,0,Partial High School,Manual,N,Mr. Roger Zhou,roger13,Adventure Works,1975,48.0,No,Standard
23951,Ms.,Lindsay,Becker,1975-08-19,S,F,lindsay20@adventure-works.com,10000.0,0,Partial High School,Manual,Y,Ms. Lindsay Becker,lindsay20,Adventure Works,1975,47.0,No,Standard
23952,Mr.,Nelson,Dominguez,1975-09-13,S,M,nelson11@adventure-works.com,20000.0,0,High School,Manual,N,Mr. Nelson Dominguez,nelson11,Adventure Works,1975,47.0,No,Standard
23953,Mr.,Shane,Mehta,1976-11-09,S,M,shane17@adventure-works.com,20000.0,0,Partial High School,Manual,N,Mr. Shane Mehta,shane17,Adventure Works,1976,46.0,No,Standard
23954,Mr.,Jonathon,Serrano,1976-07-07,S,M,jonathon12@adventure-works.com,30000.0,0,Partial College,Clerical,N,Mr. Jonathon Serrano,jonathon12,Adventure Works,1976,46.0,No,Standard
23955,Mr.,Lucas,Cook,1975-07-11,S,M,lucas84@adventure-works.com,20000.0,0,Partial High School,Manual,N,Mr. Lucas Cook,lucas84,Adventure Works,1975,47.0,No,Standard
23956,Ms.,Morgan,Coleman,1975-02-27,M,F,morgan75@adventure-works.com,20000.0,0,Partial High School,Manual,N,Ms. Morgan Coleman,morgan75,Adventure Works,1975,48.0,No,Standard
23957,Mr.,Louis,Zheng,1974-06-07,M,M,louis14@adventure-works.com,10000.0,0,Partial High School,Manual,Y,Mr. Louis Zheng,louis14,Adventure Works,1974,48.0,No,Standard
23958,Ms.,Amy,Lin,1975-10-17,S,F,amy15@adventure-works.com,30000.0,0,Partial College,Clerical,N,Ms. Amy Lin,amy15,Adventure Works,1975,47.0,No,Standard
23959,Ms.,Amber,Parker,1975-06-02,S,F,amber7@adventure-works.com,30000.0,0,Partial College,Clerical,N,Ms. Amber Parker,amber7,Adventure Works,1975,47.0,No,Standard
23960,Mr.,Eugene,Zheng,1975-12-07,S,M,eugene24@adventure-works.com,30000.0,0,Partial College,Clerical,N,Mr. Eugene Zheng,eugene24,Adventure Works,1975,47.0,No,Standard
23961,Ms.,Karen,Huang,1975-06-22,S,F,karen15@adventure-works.com,30000.0,0,Partial College,Clerical,N,Ms. Karen Huang,karen15,Adventure Works,1975,47.0,No,Standard
23962,Ms.,Sandra,Yang,1973-11-16,M,F,sandra11@adventure-works.com,10000.0,0,Partial High School,Manual,Y,Ms. Sandra Yang,sandra11,Adventure Works,1973,49.0,No,Standard
23963,Mr.,Gerald,Jimenez,1973-03-11,M,M,gerald13@adventure-works.com,10000.0,0,Partial High School,Manual,N,Mr. Gerald Jimenez,gerald13,Adventure Works,1973,50.0,No,Standard
23964,Mr.,Arturo,Nara,1934-09-22,S,M,arturo42@adventure-works.com,10000.0,1,Graduate Degree,Manual,Y,Mr. Arturo Nara,arturo42,Adventure Works,1934,88.0,Yes,Standard
23965,Mr.,Dustin,Shan,1962-07-26,S,M,dustin10@adventure-works.com,10000.0,1,Graduate Degree,Manual,N,Mr. Dustin Shan,dustin10,Adventure Works,1962,60.0,Yes,Standard
23966,Mr.,Grant,Sharma,1962-03-03,M,M,grant11@adventure-works.com,20000.0,1,Graduate Degree,Manual,N,Mr. Grant Sharma,grant11,Adventure Works,1962,61.0,Yes,Standard
23967,Mrs.,Veronica,Suri,1962-02-09,S,F,veronica0@adventure-works.com,20000.0,1,Graduate Degree,Clerical,Y,Mrs. Veronica Suri,veronica0,Adventure Works,1962,61.0,Yes,Standard
23968,Mr.,Caleb,Baker,1961-12-09,M,M,caleb37@adventure-works.com,10000.0,1,Bachelors,Manual,Y,Mr. Caleb Baker,caleb37,Adventure Works,1961,61.0,Yes,Standard
23969,Mr.,Cole,Sanders,1961-01-05,S,M,cole4@adventure-works.com,10000.0,1,Bachelors,Manual,N,Mr. Cole Sanders,cole4,Adventure Works,1961,62.0,Yes,Standard
23970,Mrs.,Rebekah,Fernandez,1961-10-15,S,F,rebekah15@adventure-works.com,20000.0,1,Graduate Degree,Clerical,Y,Mrs. Rebekah Fernandez,rebekah15,Adventure Works,1961,61.0,Yes,Standard
23971,Mrs.,Lindsey,Jai,1961-09-02,S,F,lindsey12@adventure-works.com,20000.0,1,Graduate Degree,Clerical,N,Mrs. Lindsey Jai,lindsey12,Adventure Works,1961,61.0,Yes,Standard
23972,Mr.,Clarence,Liang,1961-05-04,S,M,clarence9@adventure-works.com,20000.0,1,Graduate Degree,Clerical,N,Mr. Clarence Liang,clarence9,Adventure Works,1961,62.0,Yes,Standard
23973,Mr.,Zachary,Long,1936-03-09,S,M,zachary8@adventure-works.com,10000.0,1,Graduate Degree,Clerical,N,Mr. Zachary Long,zachary8,Adventure Works,1936,87.0,Yes,Standard
23974,Mrs.,Susan,Huang,1958-04-22,S,F,susan15@adventure-works.com,10000.0,1,Bachelors,Manual,N,Mrs. Susan Huang,susan15,Adventure Works,1958,65.0,Yes,Standard
23975,Mr.,Frank,Blanco,1958-10-24,S,M,frank23@adventure-works.com,10000.0,1,Bachelors,Manual,Y,Mr. Frank Blanco,frank23,Adventure Works,1958,64.0,Yes,Standard
23976,Mrs.,Rachael,Arun,1958-03-21,S,F,rachael6@adventure-works.com,20000.0,1,Bachelors,Manual,Y,Mrs. Rachael Arun,rachael6,Adventure Works,1958,65.0,Yes,Standard
23977,,Gail,Butler,1958-02-24,S,,gail4@adventure-works.com,20000.0,1,Bachelors,Manual,Y,,gail4,Adventure Works,1958,65.0,Yes,Standard
23978,Mr.,Philip,Ortega,1957-09-13,M,M,philip21@adventure-works.com,10000.0,1,Partial College,Manual,N,Mr. Philip Ortega,philip21,Adventure Works,1957,65.0,Yes,Standard
23979,Mr.,Damien,Chen,1956-02-21,S,M,damien1@adventure-works.com,10000.0,2,Partial College,Manual,N,Mr. Damien Chen,damien1,Adventure Works,1956,67.0,Yes,Standard
23980,Mr.,Sergio,Garcia,1956-06-06,S,M,sergio15@adventure-works.com,20000.0,1,Bachelors,Clerical,Y,Mr. Sergio Garcia,sergio15,Adventure Works,1956,66.0,Yes,Standard
23981,Mr.,Cesar,Martinez,1955-11-18,M,M,cesar17@adventure-works.com,10000.0,2,Partial College,Manual,Y,Mr. Cesar Martinez,cesar17,Adventure Works,1955,67.0,Yes,Standard
23982,Mr.,Adam,Diaz,1954-02-10,S,M,adam18@adventure-works.com,10000.0,2,Partial College,Manual,N,Mr. Adam Diaz,adam18,Adventure Works,1954,69.0,Yes,Standard
23983,Mrs.,Taylor,Reed,1954-11-22,S,F,taylor4@adventure-works.com,10000.0,2,Partial College,Manual,Y,Mrs. Taylor Reed,taylor4,Adventure Works,1954,68.0,Yes,Standard
23984,Mrs.,Kelsey,Kennedy,1954-04-15,S,F,kelsey7@adventure-works.com,10000.0,2,Partial College,Manual,N,Mrs. Kelsey Kennedy,kelsey7,Adventure Works,1954,69.0,Yes,Standard
23985,Mrs.,Janet,Torres,1937-02-17,M,F,janet17@adventure-works.com,20000.0,1,Bachelors,Clerical,Y,Mrs. Janet Torres,janet17,Adventure Works,1937,86.0,Yes,Standard
23986,Mrs.,Tanya,Torres,1940-04-21,M,F,tanya8@adventure-works.com,20000.0,1,Bachelors,Clerical,Y,Mrs. Tanya Torres,tanya8,Adventure Works,1940,83.0,Yes,Standard
23987,Mrs.,Dawn,Sharma,1941-10-03,M,F,dawn33@adventure-works.com,30000.0,1,Bachelors,Clerical,Y,Mrs. Dawn Sharma,dawn33,Adventure Works,1941,81.0,Yes,Standard
23988,Mr.,Cesar,S�nchez,1941-06-19,M,M,cesar20@adventure-works.com,30000.0,1,Bachelors,Clerical,Y,Mr. Cesar S�nchez,cesar20,Adventure Works,1941,81.0,Yes,Standard
23989,Mr.,Damien,Beck,1942-02-26,S,M,damien35@adventure-works.com,30000.0,1,Bachelors,Clerical,N,Mr. Damien Beck,damien35,Adventure Works,1942,81.0,Yes,Standard
23990,Mrs.,Claudia,Huang,1943-10-04,S,F,claudia5@adventure-works.com,10000.0,3,Partial College,Manual,N,Mrs. Claudia Huang,claudia5,Adventure Works,1943,79.0,Yes,Standard
23991,Mr.,Todd,Zhao,1943-01-24,M,M,todd9@adventure-works.com,10000.0,3,Partial College,Manual,N,Mr. Todd Zhao,todd9,Adventure Works,1943,80.0,Yes,Standard
23992,Ms.,Bonnie,Chande,1980-05-15,S,F,bonnie21@adventure-works.com,10000.0,0,Partial College,Manual,N,Ms. Bonnie Chande,bonnie21,Adventure Works,1980,42.0,No,Standard
23993,Ms.,Rachael,Fernandez,1980-05-05,S,F,rachael14@adventure-works.com,10000.0,0,Partial College,Manual,N,Ms. Rachael Fernandez,rachael14,Adventure Works,1980,43.0,No,Standard
23994,Mr.,Raymond,Subram,1980-10-09,M,M,raymond15@adventure-works.com,10000.0,0,Partial College,Manual,N,Mr. Raymond Subram,raymond15,Adventure Works,1980,42.0,No,Standard
23995,Mr.,Bradley,Carson,1980-06-03,S,M,bradley18@adventure-works.com,20000.0,0,Bachelors,Clerical,N,Mr. Bradley Carson,bradley18,Adventure Works,1980,42.0,No,Standard
23996,Mr.,Richard,Lee,1979-04-19,S,M,richard16@adventure-works.com,10000.0,0,Partial College,Manual,N,Mr. Richard Lee,richard16,Adventure Works,1979,44.0,No,Standard
23997,Mr.,Kristopher,Srini,1978-05-09,M,M,kristopher8@adventure-works.com,10000.0,0,Partial College,Manual,N,Mr. Kristopher Srini,kristopher8,Adventure Works,1978,45.0,No,Standard
