CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,UserName,Domain,Birth_Year,Current_Age,Parent
24875,Mr.,Darryl,Zhang,1949-05-21,S,M,darryl0@adventure-works.com,90000.0,4,High School,Management,Y,darryl0,adventure-works,1949,73.0,Yes
24876,Mr.,Jarrod,Subram,1949-07-22,S,M,jarrod13@adventure-works.com,130000.0,4,High School,Management,N,jarrod13,adventure-works,1949,73.0,Yes
24877,Mrs.,Mandy,Zhao,1948-06-05,M,F,mandy12@adventure-works.com,80000.0,5,High School,Management,Y,mandy12,adventure-works,1948,74.0,Yes
24878,Mrs.,Sandra,Wang,1948-04-13,M,F,sandra7@adventure-works.com,90000.0,4,High School,Management,Y,sandra7,adventure-works,1948,75.0,Yes
24879,Mrs.,Desiree,Munoz,1948-04-11,M,F,desiree3@adventure-works.com,90000.0,4,Partial High School,Skilled Manual,Y,desiree3,adventure-works,1948,75.0,Yes
24880,Mrs.,Summer,Chandra,1948-03-08,M,F,summer2@adventure-works.com,110000.0,4,High School,Management,Y,summer2,adventure-works,1948,75.0,Yes
24881,Mrs.,Tasha,Ashe,1948-02-24,M,F,tasha22@adventure-works.com,150000.0,4,High School,Management,Y,tasha22,adventure-works,1948,75.0,Yes
24882,Mrs.,Meredith,Srini,1947-10-28,M,F,meredith7@adventure-works.com,90000.0,5,Partial High School,Skilled Manual,N,meredith7,adventure-works,1947,75.0,Yes
24883,Mrs.,Stacey,Lin,1947-03-26,S,F,stacey8@adventure-works.com,100000.0,4,Partial High School,Professional,N,stacey8,adventure-works,1947,76.0,Yes
24884,Ms.,Michele,Fernandez,1975-08-19,M,F,michele29@adventure-works.com,60000.0,0,Bachelors,Professional,Y,michele29,adventure-works,1975,47.0,No
24885,Mr.,Corey,Xie,1975-11-02,S,M,corey3@adventure-works.com,60000.0,0,Bachelors,Professional,Y,corey3,adventure-works,1975,47.0,No
24886,Ms.,Joy,Romero,1975-01-06,S,F,joy10@adventure-works.com,60000.0,0,Bachelors,Professional,Y,joy10,adventure-works,1975,48.0,No
24887,Mr.,Micah,Sun,1975-05-05,S,M,micah0@adventure-works.com,70000.0,0,Bachelors,Professional,N,micah0,adventure-works,1975,47.0,No
24888,Mr.,Roy,Srini,1975-01-11,S,M,roy9@adventure-works.com,70000.0,0,Bachelors,Professional,N,roy9,adventure-works,1975,48.0,No
24889,Ms.,Kelli,She,1975-12-20,M,F,kelli23@adventure-works.com,70000.0,0,Bachelors,Professional,Y,kelli23,adventure-works,1975,47.0,No
24890,Ms.,Brenda,Van,1976-01-10,S,F,brenda7@adventure-works.com,70000.0,0,Bachelors,Professional,Y,brenda7,adventure-works,1976,47.0,No
24891,Ms.,Bianca,Chen,1976-07-15,S,F,bianca2@adventure-works.com,70000.0,0,Bachelors,Professional,Y,bianca2,adventure-works,1976,46.0,No
24892,Mr.,Arthur,Alvarez,1975-04-24,S,M,arthur28@adventure-works.com,70000.0,0,Bachelors,Professional,N,arthur28,adventure-works,1975,47.0,No
24893,Mr.,Alvin,Chande,1974-03-26,S,M,alvin36@adventure-works.com,60000.0,0,Bachelors,Professional,N,alvin36,adventure-works,1974,49.0,No
24894,Mr.,Jaime,Jai,1974-04-25,S,M,jaime33@adventure-works.com,70000.0,0,Bachelors,Professional,N,jaime33,adventure-works,1974,48.0,No
24895,Mr.,Dalton,Henderson,1974-11-10,M,M,dalton50@adventure-works.com,70000.0,0,Bachelors,Professional,N,dalton50,adventure-works,1974,48.0,No
24896,Ms.,Kendra,Ramos,1975-04-07,S,F,kendra17@adventure-works.com,80000.0,0,Bachelors,Professional,Y,kendra17,adventure-works,1975,48.0,No
24897,Mr.,Glenn,Hu,1974-07-16,M,M,glenn21@adventure-works.com,80000.0,0,Bachelors,Professional,Y,glenn21,adventure-works,1974,48.0,No
24898,Ms.,Mallory,Gomez,1974-06-13,S,F,mallory9@adventure-works.com,80000.0,0,Bachelors,Professional,Y,mallory9,adventure-works,1974,48.0,No
24899,Mr.,Vincent,Zhu,1973-01-18,S,M,vincent13@adventure-works.com,80000.0,0,Bachelors,Professional,N,vincent13,adventure-works,1973,50.0,No
24900,Ms.,Ebony,Perez,1974-02-01,S,F,ebony21@adventure-works.com,90000.0,0,Bachelors,Professional,Y,ebony21,adventure-works,1974,49.0,No
24901,Mr.,Clarence,She,1974-04-25,S,M,clarence16@adventure-works.com,110000.0,0,Partial College,Management,N,clarence16,adventure-works,1974,48.0,No
24902,Ms.,Jill,Murphy,1973-08-06,S,F,jill31@adventure-works.com,90000.0,0,Bachelors,Professional,Y,jill31,adventure-works,1973,49.0,No
24903,Ms.,Tracy,Black,1973-04-09,S,F,tracy19@adventure-works.com,90000.0,0,Bachelors,Professional,N,tracy19,adventure-works,1973,50.0,No
24904,Ms.,Jaclyn,Yuan,1973-10-13,M,F,jaclyn30@adventure-works.com,90000.0,0,Bachelors,Professional,Y,jaclyn30,adventure-works,1973,49.0,No
24905,Ms.,Kelsey,Nara,1973-10-22,M,F,kelsey15@adventure-works.com,90000.0,0,Bachelors,Professional,Y,kelsey15,adventure-works,1973,49.0,No
24906,Ms.,Donna,Raji,1972-06-21,S,F,donna19@adventure-works.com,80000.0,0,Bachelors,Professional,N,donna19,adventure-works,1972,50.0,No
24907,Ms.,Megan,Price,1973-08-27,M,F,megan50@adventure-works.com,100000.0,0,High School,Management,Y,megan50,adventure-works,1973,49.0,No
24908,Mr.,Marc,Blanco,1972-05-22,S,M,marc19@adventure-works.com,90000.0,0,Bachelors,Professional,Y,marc19,adventure-works,1972,50.0,No
24909,Mr.,Grant,Yuan,1972-12-12,M,M,grant8@adventure-works.com,100000.0,0,High School,Management,N,grant8,adventure-works,1972,50.0,No
24910,Mr.,Terrance,Madan,1972-08-13,M,M,terrance5@adventure-works.com,100000.0,0,High School,Management,Y,terrance5,adventure-works,1972,50.0,No
24911,Mr.,Martin,Madan,1971-02-18,S,M,martin12@adventure-works.com,80000.0,0,Bachelors,Professional,N,martin12,adventure-works,1971,52.0,No
24912,Ms.,Krystal,Li,1972-11-27,S,F,krystal3@adventure-works.com,110000.0,0,High School,Management,N,krystal3,adventure-works,1972,50.0,No
24913,Ms.,Kelsey,Lal,1971-08-14,M,F,kelsey8@adventure-works.com,90000.0,0,Bachelors,Professional,N,kelsey8,adventure-works,1971,51.0,No
24914,Ms.,Heather,Zhou,1971-12-18,M,F,heather8@adventure-works.com,90000.0,0,Bachelors,Professional,N,heather8,adventure-works,1971,51.0,No
24915,Mr.,Stanley,Patel,1971-03-23,S,M,stanley3@adventure-works.com,100000.0,0,High School,Management,Y,stanley3,adventure-works,1971,52.0,No
24916,Ms.,Kara,Pal,1970-11-16,S,F,kara11@adventure-works.com,90000.0,0,Bachelors,Professional,N,kara11,adventure-works,1970,52.0,No
24917,Mr.,Arthur,Gomez,1970-07-21,S,M,arthur24@adventure-works.com,90000.0,0,Bachelors,Professional,N,arthur24,adventure-works,1970,52.0,No
24918,Mr.,Warren,Cai,1970-02-20,S,M,warren34@adventure-works.com,90000.0,0,Bachelors,Professional,N,warren34,adventure-works,1970,53.0,No
24919,Mr.,Carl,Shan,1970-08-25,M,M,carl10@adventure-works.com,100000.0,0,Partial High School,Professional,Y,carl10,adventure-works,1970,52.0,No
24920,Ms.,Amy,Cai,1970-10-26,M,F,amy28@adventure-works.com,110000.0,0,High School,Management,Y,amy28,adventure-works,1970,52.0,No
24921,Mr.,Curtis,He,1970-06-03,S,M,curtis15@adventure-works.com,120000.0,0,Partial High School,Professional,N,curtis15,adventure-works,1970,52.0,No
24922,Ms.,Naomi,Jimenez,1970-04-08,M,F,naomi5@adventure-works.com,120000.0,0,Partial High School,Professional,Y,naomi5,adventure-works,1970,53.0,No
24923,Ms.,Ebony,Sara,1970-04-04,M,F,ebony10@adventure-works.com,120000.0,0,Partial High School,Professional,N,ebony10,adventure-works,1970,53.0,No
24924,Mr.,Richard,Anderson,1971-07-18,M,M,richard50@adventure-works.com,110000.0,0,High School,Management,N,richard50,adventure-works,1971,51.0,No
24925,Mr.,Erick,Perez,1948-11-27,S,M,erick21@adventure-works.com,30000.0,4,High School,Professional,N,erick21,adventure-works,1948,74.0,Yes
24926,Mr.,Eric,Roberts,1948-11-06,S,M,eric46@adventure-works.com,30000.0,4,High School,Professional,N,eric46,adventure-works,1948,74.0,Yes
24927,Mrs.,Kaitlyn,Harris,1948-07-11,S,F,kaitlyn36@adventure-works.com,30000.0,4,High School,Professional,N,kaitlyn36,adventure-works,1948,74.0,Yes
24928,Mr.,Timothy,Wright,1948-04-09,S,M,timothy43@adventure-works.com,30000.0,4,High School,Professional,N,timothy43,adventure-works,1948,75.0,Yes
24929,Mr.,Lucas,Bailey,1948-09-10,S,M,lucas87@adventure-works.com,30000.0,4,High School,Professional,Y,lucas87,adventure-works,1948,74.0,Yes
24930,Mrs.,Abigail,Lewis,1947-12-11,M,F,abigail62@adventure-works.com,30000.0,4,High School,Professional,Y,abigail62,adventure-works,1947,75.0,Yes
24931,Mrs.,Brianna,Miller,1937-08-02,S,F,brianna5@adventure-works.com,40000.0,4,High School,Professional,Y,brianna5,adventure-works,1937,85.0,Yes
24932,Mr.,Richard,Jones,1937-03-10,M,M,richard43@adventure-works.com,40000.0,4,High School,Professional,Y,richard43,adventure-works,1937,86.0,Yes
24933,Mrs.,Regina,Sanchez,1937-05-25,S,F,regina19@adventure-works.com,50000.0,3,Graduate Degree,Management,N,regina19,adventure-works,1937,85.0,Yes
24934,Mrs.,Lindsay,Tang,1937-04-22,S,F,lindsay4@adventure-works.com,50000.0,3,Graduate Degree,Management,N,lindsay4,adventure-works,1937,85.0,Yes
24935,Mr.,James,Hayes,1938-05-09,S,M,james38@adventure-works.com,60000.0,3,Graduate Degree,Management,Y,james38,adventure-works,1938,84.0,Yes
24936,Mr.,Caleb,Scott,1938-05-21,M,M,caleb42@adventure-works.com,60000.0,3,Graduate Degree,Management,Y,caleb42,adventure-works,1938,84.0,Yes
24937,Mrs.,Jordan,Evans,1939-09-21,S,F,jordan29@adventure-works.com,60000.0,3,Graduate Degree,Management,Y,jordan29,adventure-works,1939,83.0,Yes
24938,Mrs.,Julia,Martinez,1939-06-23,M,F,julia39@adventure-works.com,60000.0,3,Graduate Degree,Management,Y,julia39,adventure-works,1939,83.0,Yes
24939,Mrs.,Elizabeth,Barnes,1939-05-06,S,F,elizabeth32@adventure-works.com,60000.0,3,Graduate Degree,Management,Y,elizabeth32,adventure-works,1939,83.0,Yes
24940,Mr.,Fernando,Martin,1940-06-26,M,M,fernando13@adventure-works.com,60000.0,3,Bachelors,Management,Y,fernando13,adventure-works,1940,82.0,Yes
24941,Mr.,Wyatt,Garcia,1940-04-24,M,M,wyatt17@adventure-works.com,60000.0,3,Bachelors,Management,Y,wyatt17,adventure-works,1940,82.0,Yes
24942,Mr.,Steven,James,1940-07-24,M,M,steven9@adventure-works.com,60000.0,3,Bachelors,Management,N,steven9,adventure-works,1940,82.0,Yes
24943,Mr.,Darrell,Chander,1940-07-09,M,M,darrell5@adventure-works.com,60000.0,3,Bachelors,Management,Y,darrell5,adventure-works,1940,82.0,Yes
24944,Mrs.,Whitney,Garcia,1940-09-11,M,F,whitney14@adventure-works.com,60000.0,3,Bachelors,Management,Y,whitney14,adventure-works,1940,82.0,Yes
24945,Mr.,Logan,Harris,1940-12-10,M,M,logan65@adventure-works.com,60000.0,3,Bachelors,Management,Y,logan65,adventure-works,1940,82.0,Yes
24946,Mrs.,Sarah,Hughes,1940-12-11,S,F,sarah36@adventure-works.com,60000.0,3,Graduate Degree,Management,Y,sarah36,adventure-works,1940,82.0,Yes
24947,Mr.,Aaron,Phillips,1941-02-05,S,M,aaron38@adventure-works.com,40000.0,4,High School,Professional,N,aaron38,adventure-works,1941,82.0,Yes
24948,Mr.,Nathan,Carter,1941-03-01,M,M,nathan38@adventure-works.com,50000.0,3,Bachelors,Management,Y,nathan38,adventure-works,1941,82.0,Yes
24949,Mr.,Devin,Howard,1941-11-10,S,M,devin79@adventure-works.com,50000.0,3,Bachelors,Management,Y,devin79,adventure-works,1941,81.0,Yes
24950,Mrs.,Stephanie,Alexander,1941-09-28,S,F,stephanie46@adventure-works.com,50000.0,4,Bachelors,Management,Y,stephanie46,adventure-works,1941,81.0,Yes
24951,Mr.,Jeremy,Ward,1943-09-25,M,M,jeremy34@adventure-works.com,60000.0,4,Bachelors,Management,Y,jeremy34,adventure-works,1943,79.0,Yes
24952,Mrs.,Amanda,Long,1943-09-11,S,F,amanda31@adventure-works.com,60000.0,4,Bachelors,Management,N,amanda31,adventure-works,1943,79.0,Yes
24953,Mr.,Aaron,Green,1944-10-07,M,M,aaron47@adventure-works.com,30000.0,5,Partial High School,Clerical,N,aaron47,adventure-works,1944,78.0,Yes
24954,Mr.,Jonathan,Long,1947-01-06,M,M,jonathan9@adventure-works.com,40000.0,4,High School,Professional,Y,jonathan9,adventure-works,1947,76.0,Yes
24955,Mr.,Donald,Perez,1945-11-05,S,M,donald23@adventure-works.com,30000.0,5,Partial High School,Skilled Manual,Y,donald23,adventure-works,1945,77.0,Yes
24956,Mrs.,Ariana,Ward,1945-08-05,M,F,ariana11@adventure-works.com,30000.0,5,Partial High School,Skilled Manual,Y,ariana11,adventure-works,1945,77.0,Yes
24957,Mrs.,Anna,Howard,1945-04-21,M,F,anna16@adventure-works.com,30000.0,5,Partial High School,Skilled Manual,Y,anna16,adventure-works,1945,77.0,Yes
24958,,Tamara,Xu,1946-06-04,S,,tamara16@adventure-works.com,40000.0,5,High School,Professional,N,tamara16,adventure-works,1946,76.0,Yes
24959,Mrs.,Kristy,Blanco,1946-10-17,S,F,kristy14@adventure-works.com,70000.0,5,Bachelors,Management,Y,kristy14,adventure-works,1946,76.0,Yes
24960,Mrs.,Brianna,Gray,1946-02-08,S,F,brianna42@adventure-works.com,70000.0,5,Bachelors,Management,N,brianna42,adventure-works,1946,77.0,Yes
24961,Mrs.,Alexandra,Bennett,1947-07-02,M,F,alexandra24@adventure-works.com,40000.0,2,High School,Professional,Y,alexandra24,adventure-works,1947,75.0,Yes
24962,Mr.,Jonathan,Jai,1947-10-26,M,M,jonathan29@adventure-works.com,40000.0,2,High School,Professional,Y,jonathan29,adventure-works,1947,75.0,Yes
24963,Mrs.,Erica,Zhao,1947-04-18,M,F,erica10@adventure-works.com,40000.0,2,High School,Professional,Y,erica10,adventure-works,1947,76.0,Yes
24964,Mrs.,Samantha,Anderson,1947-07-20,M,F,samantha11@adventure-works.com,40000.0,2,High School,Professional,N,samantha11,adventure-works,1947,75.0,Yes
24965,Mr.,Justin,Hayes,1947-10-28,M,M,justin20@adventure-works.com,40000.0,2,High School,Professional,N,justin20,adventure-works,1947,75.0,Yes
24966,Mrs.,Jade,Cooper,1947-01-09,S,F,jade6@adventure-works.com,70000.0,2,Bachelors,Management,N,jade6,adventure-works,1947,76.0,Yes
24967,Mrs.,Jasmine,Reed,1948-02-18,S,F,jasmine24@adventure-works.com,40000.0,2,High School,Professional,Y,jasmine24,adventure-works,1948,75.0,Yes
24968,Mr.,Dalton,Moore,1948-02-18,M,M,dalton7@adventure-works.com,60000.0,2,Partial College,Professional,Y,dalton7,adventure-works,1948,75.0,Yes
24969,Mrs.,Vanessa,Gonzales,1948-09-26,M,F,vanessa18@adventure-works.com,60000.0,2,Partial College,Professional,Y,vanessa18,adventure-works,1948,74.0,Yes
24970,Mr.,Blake,Wright,1948-04-18,M,M,blake28@adventure-works.com,60000.0,2,Partial College,Professional,Y,blake28,adventure-works,1948,74.0,Yes
24971,Mrs.,Brittney,Lin,1948-08-21,M,F,brittney6@adventure-works.com,60000.0,2,Partial College,Professional,Y,brittney6,adventure-works,1948,74.0,Yes
24972,Mr.,Edward,Garcia,1948-09-26,S,M,edward39@adventure-works.com,60000.0,2,Bachelors,Management,N,edward39,adventure-works,1948,74.0,Yes
24973,Mrs.,Arianna,Rivera,1948-02-13,M,F,arianna39@adventure-works.com,60000.0,2,Bachelors,Management,Y,arianna39,adventure-works,1948,75.0,Yes
24974,Mr.,Eduardo,Carter,1948-06-01,M,M,eduardo34@adventure-works.com,60000.0,2,Bachelors,Management,Y,eduardo34,adventure-works,1948,74.0,Yes
24975,Mrs.,Julia,James,1949-08-08,S,F,julia61@adventure-works.com,60000.0,2,Partial College,Professional,Y,julia61,adventure-works,1949,73.0,Yes
24976,Mrs.,Stephanie,Cooper,1949-07-17,M,F,stephanie14@adventure-works.com,60000.0,2,Partial College,Professional,Y,stephanie14,adventure-works,1949,73.0,Yes
24977,Mrs.,Sophia,Green,1949-07-12,M,F,sophia14@adventure-works.com,60000.0,2,Partial College,Professional,Y,sophia14,adventure-works,1949,73.0,Yes
24978,Mrs.,Kaylee,Stewart,1949-09-15,M,F,kaylee23@adventure-works.com,60000.0,2,Partial College,Professional,Y,kaylee23,adventure-works,1949,73.0,Yes
24979,Mrs.,Jada,Adams,1949-06-06,M,F,jada25@adventure-works.com,60000.0,2,Partial College,Professional,Y,jada25,adventure-works,1949,73.0,Yes
24980,Mrs.,Savannah,Phillips,1949-07-01,M,F,savannah28@adventure-works.com,60000.0,2,Partial College,Professional,Y,savannah28,adventure-works,1949,73.0,Yes
24981,Mr.,Jose,Davis,1950-05-06,M,M,jose62@adventure-works.com,60000.0,2,Partial College,Professional,Y,jose62,adventure-works,1950,72.0,Yes
24982,Mr.,Devin,King,1950-10-17,M,M,devin25@adventure-works.com,60000.0,2,Partial College,Professional,Y,devin25,adventure-works,1950,72.0,Yes
24983,Mrs.,Morgan,Griffin,1950-08-21,S,F,morgan90@adventure-works.com,70000.0,4,Partial College,Professional,Y,morgan90,adventure-works,1950,72.0,Yes
24984,Mr.,William,Moore,1950-03-02,M,M,william23@adventure-works.com,70000.0,4,Partial College,Professional,Y,william23,adventure-works,1950,73.0,Yes
24985,Mrs.,Jenna,Phillips,1950-06-04,M,F,jenna5@adventure-works.com,80000.0,3,Bachelors,Management,Y,jenna5,adventure-works,1950,72.0,Yes
24986,Mrs.,Isabelle,Griffin,1951-12-12,M,F,isabelle19@adventure-works.com,60000.0,2,High School,Professional,Y,isabelle19,adventure-works,1951,71.0,Yes
24987,Mr.,Kristopher,Chandra,1951-04-18,M,M,kristopher2@adventure-works.com,60000.0,2,Partial College,Professional,Y,kristopher2,adventure-works,1951,72.0,Yes
24988,Mrs.,Kayla,Diaz,1951-04-10,M,F,kayla46@adventure-works.com,70000.0,4,Partial College,Professional,Y,kayla46,adventure-works,1951,72.0,Yes
24989,Mrs.,Arianna,Peterson,1952-08-06,M,F,arianna26@adventure-works.com,70000.0,2,High School,Professional,Y,arianna26,adventure-works,1952,70.0,Yes
24990,Mr.,Timothy,Collins,1952-11-19,M,M,timothy27@adventure-works.com,70000.0,2,High School,Professional,Y,timothy27,adventure-works,1952,70.0,Yes
24991,Mr.,Luke,Bryant,1952-05-07,S,M,luke7@adventure-works.com,70000.0,2,Partial High School,Skilled Manual,Y,luke7,adventure-works,1952,70.0,Yes
24992,Mrs.,Faith,Bryant,1952-03-12,M,F,faith17@adventure-works.com,70000.0,2,Partial High School,Skilled Manual,Y,faith17,adventure-works,1952,71.0,Yes
24993,Mr.,Marvin,Ortega,1952-03-22,M,M,marvin22@adventure-works.com,70000.0,2,Partial High School,Skilled Manual,Y,marvin22,adventure-works,1952,71.0,Yes
24994,Mrs.,Lauren,Sanders,1953-06-23,M,F,lauren46@adventure-works.com,60000.0,3,High School,Professional,Y,lauren46,adventure-works,1953,69.0,Yes
24995,Mrs.,Melissa,Peterson,1953-11-19,S,F,melissa27@adventure-works.com,60000.0,3,High School,Professional,Y,melissa27,adventure-works,1953,69.0,Yes
24996,Mr.,Dylan,Miller,1953-03-07,M,M,dylan33@adventure-works.com,60000.0,3,Partial High School,Skilled Manual,Y,dylan33,adventure-works,1953,70.0,Yes
24997,Mr.,Melvin,Kumar,1953-10-01,S,M,melvin8@adventure-works.com,60000.0,3,Partial High School,Skilled Manual,Y,melvin8,adventure-works,1953,69.0,Yes
24998,Mrs.,Olivia,Martinez,1968-04-14,S,F,olivia16@adventure-works.com,130000.0,1,Graduate Degree,Management,Y,olivia16,adventure-works,1968,55.0,Yes
24999,Mr.,Shaun,Jai,1968-04-25,S,M,shaun12@adventure-works.com,150000.0,1,Graduate Degree,Management,N,shaun12,adventure-works,1968,54.0,Yes
25000,Ms.,Allison,Turner,1979-10-18,S,F,allison27@adventure-works.com,40000.0,0,High School,Skilled Manual,N,allison27,adventure-works,1979,43.0,No
25001,Mr.,Clayton,Xu,1944-02-26,M,M,clayton25@adventure-works.com,20000.0,4,High School,Skilled Manual,Y,clayton25,adventure-works,1944,79.0,Yes
25002,Mr.,Logan,Edwards,1978-10-12,M,M,logan28@adventure-works.com,40000.0,0,High School,Skilled Manual,Y,logan28,adventure-works,1978,44.0,No
25004,,Samuel,Thomas,1978-02-14,S,,samuel67@adventure-works.com,30000.0,0,Partial College,Skilled Manual,N,samuel67,adventure-works,1978,45.0,No
25005,Ms.,Brianna,Williams,1978-08-16,S,F,brianna2@adventure-works.com,30000.0,0,Partial College,Skilled Manual,N,brianna2,adventure-works,1978,44.0,No
25006,Ms.,Bailey,Murphy,1978-02-19,S,F,bailey12@adventure-works.com,30000.0,0,Partial College,Skilled Manual,Y,bailey12,adventure-works,1978,45.0,No
25007,Ms.,Alyssa,Sanders,1978-09-02,S,F,alyssa46@adventure-works.com,30000.0,0,Partial College,Skilled Manual,N,alyssa46,adventure-works,1978,44.0,No
25008,Ms.,Haley,Perry,1978-05-20,S,F,haley26@adventure-works.com,60000.0,0,Partial College,Skilled Manual,N,haley26,adventure-works,1978,44.0,No
25009,Mrs.,Natasha,Alonso,1945-03-06,M,F,natasha7@adventure-works.com,10000.0,2,Partial High School,Clerical,N,natasha7,adventure-works,1945,78.0,Yes
25010,Mrs.,Misty,Kumar,1946-05-02,S,F,misty9@adventure-works.com,30000.0,2,Partial College,Clerical,N,misty9,adventure-works,1946,76.0,Yes
25011,Mrs.,Taylor,White,1947-08-07,M,F,taylor60@adventure-works.com,30000.0,2,Partial College,Clerical,N,taylor60,adventure-works,1947,75.0,Yes
25012,Mr.,Craig,Martin,1948-09-19,M,M,craig2@adventure-works.com,10000.0,2,Partial High School,Clerical,Y,craig2,adventure-works,1948,74.0,Yes
25013,Mr.,Mitchell,Stone,1948-07-19,S,M,mitchell0@adventure-works.com,10000.0,2,Partial High School,Clerical,Y,mitchell0,adventure-works,1948,74.0,Yes
25014,Mr.,Juan,Reed,1978-08-16,S,M,juan30@adventure-works.com,60000.0,0,Partial College,Skilled Manual,N,juan30,adventure-works,1978,44.0,No
25015,Ms.,Jacqueline,Rogers,1978-08-07,M,F,jacqueline44@adventure-works.com,70000.0,0,Partial College,Skilled Manual,N,jacqueline44,adventure-works,1978,44.0,No
25016,Mr.,Elijah,Washington,1977-04-28,S,M,elijah17@adventure-works.com,40000.0,0,Bachelors,Professional,N,elijah17,adventure-works,1977,45.0,No
25017,Mrs.,Cristina,Xu,1948-05-24,M,F,cristina5@adventure-works.com,10000.0,2,Partial High School,Clerical,Y,cristina5,adventure-works,1948,74.0,Yes
25018,Mr.,Lucas,Robinson,1977-02-04,S,M,lucas32@adventure-works.com,70000.0,0,Partial College,Skilled Manual,Y,lucas32,adventure-works,1977,46.0,No
25019,Mrs.,Misty,Shen,1950-10-19,M,F,misty3@adventure-works.com,10000.0,2,Partial High School,Clerical,Y,misty3,adventure-works,1950,72.0,Yes
25020,Mr.,Walter,Romero,1950-01-07,S,M,walter22@adventure-works.com,20000.0,2,Partial High School,Clerical,Y,walter22,adventure-works,1950,73.0,Yes
25021,Mr.,Edwin,Sharma,1950-02-04,M,M,edwin32@adventure-works.com,20000.0,2,Partial High School,Clerical,Y,edwin32,adventure-works,1950,73.0,Yes
25022,Mrs.,Patricia,Perez,1951-09-13,M,F,patricia22@adventure-works.com,20000.0,2,Partial High School,Clerical,Y,patricia22,adventure-works,1951,71.0,Yes
25023,Ms.,Carolyn,Sanz,1980-03-10,S,F,carolyn41@adventure-works.com,40000.0,0,Bachelors,Professional,Y,carolyn41,adventure-works,1980,43.0,No
25024,Mr.,Brad,Pritchett,1980-06-02,S,M,brad24@adventure-works.com,40000.0,0,Bachelors,Professional,N,brad24,adventure-works,1980,42.0,No
25025,Mr.,Spencer,Bryant,1979-12-19,S,M,spencer20@adventure-works.com,70000.0,0,Partial College,Skilled Manual,N,spencer20,adventure-works,1979,43.0,No
25026,Mr.,Mitchell,Andersen,1952-05-06,M,M,mitchell12@adventure-works.com,20000.0,2,Partial High School,Clerical,Y,mitchell12,adventure-works,1952,70.0,Yes
25027,Mrs.,Meredith,Mehta,1953-01-15,M,F,meredith13@adventure-works.com,40000.0,2,Partial College,Skilled Manual,N,meredith13,adventure-works,1953,70.0,Yes
25028,Mrs.,Brenda,Gonzalez,1953-03-26,M,F,brenda22@adventure-works.com,40000.0,2,Partial College,Skilled Manual,Y,brenda22,adventure-works,1953,70.0,Yes
25029,Mr.,Alberto,Hernandez,1953-04-14,S,M,alberto5@adventure-works.com,40000.0,2,Partial College,Skilled Manual,Y,alberto5,adventure-works,1953,70.0,Yes
25030,Mrs.,Jessie,Romero,1953-06-26,S,F,jessie15@adventure-works.com,40000.0,2,Partial College,Skilled Manual,Y,jessie15,adventure-works,1953,69.0,Yes
25031,Mrs.,Kristina,Malhotra,1954-11-27,S,F,kristina5@adventure-works.com,40000.0,3,Partial High School,Clerical,N,kristina5,adventure-works,1954,68.0,Yes
25032,Mrs.,Meredith,Rana,1954-01-17,S,F,meredith10@adventure-works.com,40000.0,3,Partial High School,Clerical,N,meredith10,adventure-works,1954,69.0,Yes
25033,Mr.,Omar,Zhu,1954-11-12,S,M,omar13@adventure-works.com,40000.0,3,Partial High School,Clerical,N,omar13,adventure-works,1954,68.0,Yes
25034,Mrs.,Anne,Martin,1955-10-25,S,F,anne1@adventure-works.com,80000.0,2,Partial College,Skilled Manual,Y,anne1,adventure-works,1955,67.0,Yes
25035,Mrs.,Mandy,Lin,1955-05-02,S,F,mandy9@adventure-works.com,80000.0,2,Partial College,Skilled Manual,N,mandy9,adventure-works,1955,67.0,Yes
25036,Mrs.,Jenny,Ye,1955-04-16,S,F,jenny12@adventure-works.com,80000.0,2,Partial College,Skilled Manual,N,jenny12,adventure-works,1955,68.0,Yes
25037,Mr.,Terrence,Rai,1955-10-09,M,M,terrence18@adventure-works.com,80000.0,2,Partial College,Skilled Manual,N,terrence18,adventure-works,1955,67.0,Yes
25038,Ms.,Isabella,Hall,1975-01-19,S,F,isabella54@adventure-works.com,40000.0,0,Partial College,Skilled Manual,N,isabella54,adventure-works,1975,48.0,No
25039,Ms.,Alexis,Clark,1975-02-12,S,F,alexis16@adventure-works.com,40000.0,0,High School,Skilled Manual,Y,alexis16,adventure-works,1975,48.0,No
25040,Mr.,Julian,Perry,1975-02-21,S,M,julian9@adventure-works.com,40000.0,0,High School,Skilled Manual,N,julian9,adventure-works,1975,48.0,No
25041,Mr.,Hunter,Phillips,1975-07-25,S,M,hunter35@adventure-works.com,40000.0,0,High School,Skilled Manual,Y,hunter35,adventure-works,1975,47.0,No
25042,Ms.,Arif,Rizaldy,1975-08-28,S,F,arif0@adventure-works.com,40000.0,0,High School,Skilled Manual,N,arif0,adventure-works,1975,47.0,No
25043,Mr.,Damien,Rai,1975-02-20,S,M,damien34@adventure-works.com,40000.0,0,High School,Skilled Manual,Y,damien34,adventure-works,1975,48.0,No
25044,Ms.,Emma,Bailey,1975-08-10,S,F,emma33@adventure-works.com,60000.0,0,Partial College,Skilled Manual,N,emma33,adventure-works,1975,47.0,No
